42.873599,-7.999997,5.630017914,13
42.872563,-8.000003,5.630017914,10
42.87128,-7.999996,5.630017914,8
42.873631,-8,5.630017914,12
42.871321,-7.999995,5.630017914,6
42.871368,-8,5.630017914,6
42.868715,-8.000001,5.630017914,6
42.870052,-7.999997,5.630017914,6
42.872393,-7.999998,5.630017914,6
42.872457,-8,5.630017914,8
42.872461,-7.999997,5.630017914,10
42.872496,-7.999999,5.630017914,10
42.870221,-7.999997,5.630017914,6
42.868766,-7.999997,5.630017914,6
42.871367,-8,5.630017914,10
42.871269,-7.999998,5.6299679094,8
42.873748,-8.000001,5.6299679094,15
42.872158,-7.999998,5.630017914,10
42.870047,-7.999995,5.630017914,7
42.869894,-7.999998,5.630017914,7
42.871185,-7.999999,5.630017914,6
42.872347,-7.999997,5.630017914,7
42.871194,-8,5.630017914,7
42.871139,-7.999999,5.630017914,6
42.871282,-8,5.630017914,6
42.872704,-8,5.630017914,8
42.872291,-7.999999,5.630017914,8
42.872616,-8,5.630017914,11
42.871025,-7.999998,5.630017914,7
42.869899,-7.999997,5.630017914,7
